id_venda;id_cliente;id_produto;categoria;subcategoria;quantidade;custo_unitario;preco_unitario;receita;lucro;forma_pagamento;canal_venda;regiao;estado;data_venda;ano;mes;anomes
2608;50676;8595;Eletrônicos;TVs;4;472,6;862,18;3448,72;1558,32;Boleto;E-commerce;Nordeste;RS;2018-04-12;2018;4;201804
2609;20992;8301;Alimentos;Bebidas;6;474,63;790,29;4741,74;1893,96;Cartão Débito;Loja Física;Norte;PA;2023-01-26;2023;1;202301
2610;84161;1178;Escritório;Organização;9;167,8;353,45;3181,05;1670,85;Dinheiro;Marketplace;Nordeste;CE;2019-07-25;2019;7;201907
2611;52265;1389;Eletrônicos;Acessórios;6;372,92;633,26;3799,56;1562,04;PIX;Loja Física;Nordeste;CE;2023-02-12;2023;2;202302
2612;48248;9757;Alimentos;Congelados;8;217,83;360,19;2881,52;1138,88;Boleto;Loja Física;Nordeste;SP;2021-03-08;2021;3;202103
2613;16665;8710;Vestuário;Camisetas;3;161,9;400,1;1200,3;714,6;Dinheiro;E-commerce;Sudeste;GO;2018-09-02;2018;9;201809
2614;14586;5907;Móveis;Cadeiras;7;119,39;240,47;1683,29;847,56;Cartão Débito;Marketplace;Nordeste;CE;2020-05-14;2020;5;202005
2615;66743;7995;Alimentos;Bebidas;5;436,57;617,65;3088,25;905,4;Cartão Débito;Loja Física;Sul;BA;2017-06-18;2017;6;201706
2616;86815;5371;Eletrônicos;Acessórios;3;442,01;700,72;2102,16;776,13;Dinheiro;Loja Física;Nordeste;CE;2017-04-12;2017;4;201704
2617;69838;1210;Vestuário;Calças;8;82,56;131,23;1049,84;389,36;Boleto;E-commerce;Norte;BA;2020-08-25;2020;8;202008
2618;80529;7350;Eletrônicos;TVs;6;132,17;236,06;1416,36;623,34;Cartão Débito;E-commerce;Sudeste;PR;2021-08-29;2021;8;202108
2619;82118;3123;Móveis;Armários;4;170,7;417,57;1670,28;987,48;Cartão Crédito;Marketplace;Centro-Oeste;ES;2024-06-03;2024;6;202406
2620;94613;8575;Alimentos;Bebidas;8;428,91;763,86;6110,88;2679,6;Cartão Débito;E-commerce;Sul;MG;2016-06-09;2016;6;201606
2621;98757;4310;Escritório;Informática;10;127,91;197,58;1975,8;696,7;Dinheiro;Loja Física;Nordeste;RJ;2023-01-21;2023;1;202301
2622;45383;5976;Móveis;Mesas;3;202,74;264,37;793,11;184,89;PIX;Loja Física;Norte;PA;2016-12-05;2016;12;201612
2623;64763;8839;Alimentos;Mercearia;7;150,53;301,72;2112,04;1058,33;Cartão Crédito;E-commerce;Sudeste;MT;2020-12-14;2020;12;202012
2624;12388;2373;Vestuário;Tênis;1;334,8;673,38;673,38;338,58;PIX;E-commerce;Sudeste;GO;2015-03-12;2015;3;201503
2625;18007;4067;Escritório;Informática;4;103,61;206,17;824,68;410,24;Cartão Crédito;E-commerce;Norte;BA;2018-07-28;2018;7;201807
2626;99544;8032;Alimentos;Bebidas;9;416,8;681,65;6134,85;2383,65;PIX;Marketplace;Centro-Oeste;PE;2023-05-14;2023;5;202305
2627;86627;1155;Escritório;Informática;7;343,33;561,72;3932,04;1528,73;Dinheiro;E-commerce;Centro-Oeste;GO;2016-08-28;2016;8;201608
2628;57113;9591;Alimentos;Mercearia;1;243,18;434,38;434,38;191,2;Cartão Débito;Marketplace;Norte;DF;2022-07-29;2022;7;202207
2629;57484;2588;Alimentos;Mercearia;5;20,79;27,71;138,55;34,6;Cartão Crédito;Loja Física;Nordeste;MT;2022-06-13;2022;6;202206
2630;75398;2729;Móveis;Armários;9;412,8;851,16;7660,44;3945,24;Cartão Crédito;Marketplace;Nordeste;RJ;2023-12-07;2023;12;202312
2631;64751;3528;Alimentos;Congelados;8;181,71;378,91;3031,28;1577,6;Dinheiro;Loja Física;Sul;CE;2023-07-12;2023;7;202307
2632;55152;3091;Vestuário;Tênis;2;182,37;322,3;644,6;279,86;Cartão Débito;Loja Física;Sudeste;ES;2019-03-15;2019;3;201903
2633;34265;2083;Móveis;Armários;8;53,92;112,24;897,92;466,56;Boleto;Marketplace;Nordeste;MT;2018-02-07;2018;2;201802
2634;13961;5242;Móveis;Sofás;4;242,76;291,62;1166,48;195,44;PIX;Marketplace;Sul;ES;2024-06-24;2024;6;202406
2635;70846;3366;Escritório;Papelaria;3;224,09;457,3;1371,9;699,63;Boleto;E-commerce;Sul;AM;2016-11-19;2016;11;201611
2636;24346;6101;Alimentos;Congelados;10;433,35;568,27;5682,7;1349,2;Cartão Crédito;E-commerce;Sudeste;MT;2015-03-25;2015;3;201503
2637;42522;2635;Eletrônicos;TVs;10;487,33;1213,46;12134,6;7261,3;Boleto;Marketplace;Sul;SP;2015-03-14;2015;3;201503
2638;94962;8120;Escritório;Impressão;5;364,67;572,83;2864,15;1040,8;Cartão Crédito;Marketplace;Centro-Oeste;RJ;2018-02-19;2018;2;201802
2639;55685;7267;Alimentos;Bebidas;4;205,74;449,5;1798;975,04;Boleto;Loja Física;Norte;PR;2017-12-06;2017;12;201712
2640;26627;9998;Vestuário;Calças;1;276,44;459,79;459,79;183,35;Dinheiro;E-commerce;Norte;MG;2022-09-21;2022;9;202209
2641;81447;9495;Eletrônicos;Notebooks;5;488,76;1123,44;5617,2;3173,4;Dinheiro;Marketplace;Centro-Oeste;RS;2019-12-14;2019;12;201912
2642;76275;5882;Eletrônicos;Notebooks;7;127,79;255,69;1789,83;895,3;Dinheiro;Marketplace;Sul;SP;2019-12-20;2019;12;201912
2643;25302;7318;Escritório;Impressão;6;265,42;472,53;2835,18;1242,66;Cartão Débito;Marketplace;Sul;PR;2020-01-18;2020;1;202001
2644;95316;8957;Eletrônicos;Notebooks;9;345,16;499,91;4499,19;1392,75;Dinheiro;E-commerce;Sul;MT;2020-04-24;2020;4;202004
2645;14109;5247;Alimentos;Bebidas;8;273,65;603,97;4831,76;2642,56;Cartão Crédito;Marketplace;Norte;SC;2020-05-16;2020;5;202005
2646;77502;6252;Eletrônicos;Acessórios;7;138,45;320,95;2246,65;1277,5;Cartão Débito;E-commerce;Nordeste;PE;2021-09-09;2021;9;202109
2647;30652;8107;Móveis;Armários;9;431,82;932,42;8391,78;4505,4;Boleto;E-commerce;Sudeste;SP;2021-12-05;2021;12;202112
2648;25981;1970;Móveis;Mesas;3;98,4;137,07;411,21;116,01;Dinheiro;E-commerce;Nordeste;PE;2021-04-01;2021;4;202104
2649;48568;3095;Eletrônicos;TVs;9;242,83;388,44;3495,96;1310,49;Cartão Crédito;E-commerce;Sul;SC;2022-02-25;2022;2;202202
2650;80309;2384;Vestuário;Camisetas;4;276,62;553,84;2215,36;1108,88;Boleto;E-commerce;Sudeste;MG;2023-12-27;2023;12;202312
2651;90782;3077;Móveis;Sofás;6;271,5;382,98;2297,88;668,88;Dinheiro;E-commerce;Sul;SC;2015-03-28;2015;3;201503
2652;21137;2106;Móveis;Armários;6;479,19;1188,6;7131,6;4256,46;Dinheiro;Marketplace;Norte;BA;2017-10-08;2017;10;201710
2653;44398;3151;Vestuário;Tênis;9;84,21;152,96;1376,64;618,75;Cartão Crédito;E-commerce;Norte;SP;2019-08-23;2019;8;201908
2654;42078;8271;Eletrônicos;Celulares;5;299,51;744,82;3724,1;2226,55;Cartão Crédito;Marketplace;Sudeste;BA;2016-04-14;2016;4;201604
2655;44510;6534;Vestuário;Tênis;10;169,54;420,71;4207,1;2511,7;Cartão Débito;Marketplace;Centro-Oeste;RS;2015-06-05;2015;6;201506
2656;84302;7101;Escritório;Organização;8;139,39;300,46;2403,68;1288,56;Dinheiro;Loja Física;Nordeste;BA;2018-11-14;2018;11;201811
2657;97632;3720;Vestuário;Jaquetas;1;470,09;688,93;688,93;218,84;Dinheiro;Marketplace;Norte;SC;2022-09-24;2022;9;202209
2658;33976;5275;Alimentos;Congelados;8;262,14;574,91;4599,28;2502,16;Cartão Crédito;E-commerce;Norte;BA;2022-04-30;2022;4;202204
2659;11031;7944;Alimentos;Bebidas;6;370,06;840,96;5045,76;2825,4;Dinheiro;Marketplace;Sul;RJ;2022-06-27;2022;6;202206
2660;10564;5007;Móveis;Mesas;6;229,14;467,96;2807,76;1432,92;PIX;Loja Física;Sul;RS;2016-04-07;2016;4;201604
2661;49291;3074;Alimentos;Snacks;3;307,61;537,91;1613,73;690,9;Cartão Crédito;E-commerce;Sul;BA;2017-06-21;2017;6;201706
2662;62134;3236;Escritório;Organização;6;388,6;847,97;5087,82;2756,22;PIX;Loja Física;Sudeste;PR;2024-11-12;2024;11;202411
2663;35606;3883;Vestuário;Jaquetas;5;396,87;958,23;4791,15;2806,8;Boleto;E-commerce;Nordeste;RS;2017-11-10;2017;11;201711
2664;12752;1160;Escritório;Informática;8;270,61;571,51;4572,08;2407,2;Dinheiro;E-commerce;Nordeste;RS;2015-11-23;2015;11;201511
2665;38158;9138;Alimentos;Snacks;6;157,85;378,83;2272,98;1325,88;PIX;E-commerce;Nordeste;MG;2015-12-08;2015;12;201512
2666;11564;9300;Móveis;Armários;3;110,22;165,28;495,84;165,18;Boleto;Loja Física;Sul;PE;2022-10-07;2022;10;202210
2667;36915;7590;Móveis;Armários;3;78,04;127,36;382,08;147,96;Boleto;Loja Física;Sul;PE;2016-03-03;2016;3;201603
2668;89307;8475;Vestuário;Camisetas;8;94,58;235,48;1883,84;1127,2;Cartão Crédito;Loja Física;Norte;PA;2019-05-13;2019;5;201905
2669;37280;3911;Alimentos;Congelados;10;223,8;369,25;3692,5;1454,5;Boleto;Marketplace;Norte;GO;2021-08-24;2021;8;202108
2670;52620;7241;Eletrônicos;Celulares;6;103,53;190,16;1140,96;519,78;Cartão Crédito;Loja Física;Sudeste;PR;2023-05-20;2023;5;202305
2671;34649;1431;Móveis;Armários;5;387,26;650,62;3253,1;1316,8;Dinheiro;Marketplace;Sul;GO;2015-10-22;2015;10;201510
2672;16386;8875;Eletrônicos;Notebooks;6;43,29;56,23;337,38;77,64;Cartão Débito;Marketplace;Centro-Oeste;ES;2016-08-10;2016;8;201608
2673;63458;6327;Alimentos;Bebidas;5;31,48;60,04;300,2;142,8;Cartão Crédito;Marketplace;Norte;MT;2019-07-22;2019;7;201907
2674;22453;7968;Alimentos;Congelados;1;313,85;567,52;567,52;253,67;PIX;Loja Física;Centro-Oeste;RJ;2016-10-28;2016;10;201610
2675;36158;6234;Alimentos;Mercearia;8;74,72;105,59;844,72;246,96;PIX;E-commerce;Nordeste;CE;2017-11-22;2017;11;201711
2676;91756;5911;Escritório;Impressão;2;77,14;187,87;375,74;221,46;Cartão Crédito;E-commerce;Sul;MG;2018-07-05;2018;7;201807
2677;77653;3140;Eletrônicos;TVs;1;253,29;388,93;388,93;135,64;Dinheiro;Loja Física;Norte;PE;2024-03-30;2024;3;202403
2678;87257;2244;Escritório;Organização;2;404,28;849,1;1698,2;889,64;Dinheiro;Loja Física;Norte;ES;2020-04-08;2020;4;202004
2679;83692;5505;Alimentos;Snacks;6;324,58;506,47;3038,82;1091,34;PIX;E-commerce;Norte;PE;2020-11-15;2020;11;202011
2680;84726;2395;Eletrônicos;Notebooks;1;79,09;114,27;114,27;35,18;Cartão Crédito;Marketplace;Sul;AM;2022-07-28;2022;7;202207
2681;50706;9524;Móveis;Mesas;2;405,96;681,99;1363,98;552,06;PIX;E-commerce;Sul;PR;2022-12-01;2022;12;202212
2682;57541;7649;Alimentos;Snacks;5;431,27;761,46;3807,3;1650,95;Dinheiro;E-commerce;Sudeste;CE;2017-03-29;2017;3;201703
2683;55781;2831;Escritório;Organização;10;325,39;481,27;4812,7;1558,8;Cartão Débito;Marketplace;Sudeste;MT;2019-02-09;2019;2;201902
2684;54738;1901;Vestuário;Camisetas;7;220,26;288,03;2016,21;474,39;Cartão Débito;Loja Física;Centro-Oeste;PR;2024-02-27;2024;2;202402
2685;54947;6695;Escritório;Papelaria;8;23,38;38,8;310,4;123,36;Boleto;Loja Física;Norte;PR;2017-06-29;2017;6;201706
2686;31933;3375;Móveis;Cadeiras;5;83,46;177,78;888,9;471,6;Cartão Crédito;E-commerce;Nordeste;BA;2020-01-12;2020;1;202001
2687;99462;6776;Alimentos;Congelados;9;24,9;44,31;398,79;174,69;PIX;Marketplace;Centro-Oeste;CE;2022-01-14;2022;1;202201
2688;86109;1395;Vestuário;Jaquetas;1;408,32;856,12;856,12;447,8;Cartão Débito;Marketplace;Centro-Oeste;CE;2023-10-25;2023;10;202310
2689;48975;6213;Eletrônicos;Notebooks;5;452,93;942,36;4711,8;2447,15;Cartão Crédito;Loja Física;Nordeste;RS;2016-05-06;2016;5;201605
2690;80457;6209;Escritório;Papelaria;9;335,43;644,3;5798,7;2779,83;Boleto;Marketplace;Nordeste;AM;2020-01-01;2020;1;202001
2691;97044;7938;Móveis;Sofás;2;233,48;581,59;1163,18;696,22;Dinheiro;Marketplace;Sul;RJ;2017-09-10;2017;9;201709
2692;88078;7226;Escritório;Impressão;4;78,37;164,45;657,8;344,32;Cartão Crédito;Marketplace;Norte;GO;2022-01-19;2022;1;202201
2693;27812;9173;Vestuário;Calças;4;103,45;166,11;664,44;250,64;Cartão Crédito;E-commerce;Sul;BA;2021-10-01;2021;10;202110
2694;76767;4046;Alimentos;Mercearia;10;29,84;60,49;604,9;306,5;Dinheiro;E-commerce;Nordeste;PE;2019-09-03;2019;9;201909
2695;47984;6127;Eletrônicos;Celulares;7;158,04;362,66;2538,62;1432,34;PIX;Loja Física;Nordeste;PE;2019-01-05;2019;1;201901
2696;92500;4802;Eletrônicos;Celulares;9;175,58;222,19;1999,71;419,49;PIX;Loja Física;Norte;PA;2021-12-26;2021;12;202112
2697;92164;2933;Alimentos;Bebidas;6;282,14;578,84;3473,04;1780,2;PIX;E-commerce;Centro-Oeste;GO;2018-02-24;2018;2;201802
2698;85570;8921;Escritório;Papelaria;3;436,14;728,69;2186,07;877,65;Cartão Débito;E-commerce;Centro-Oeste;AM;2017-02-12;2017;2;201702
2699;44953;7022;Eletrônicos;Notebooks;8;18,4;37,37;298,96;151,76;Boleto;Loja Física;Sudeste;SP;2024-01-23;2024;1;202401
2700;36447;4215;Vestuário;Jaquetas;6;197,55;365,28;2191,68;1006,38;Dinheiro;Marketplace;Sul;SP;2018-10-03;2018;10;201810
2701;34023;8010;Vestuário;Calças;2;256,97;569,29;1138,58;624,64;Cartão Crédito;Loja Física;Sul;SC;2023-12-03;2023;12;202312
2702;19628;8540;Móveis;Sofás;4;412,99;865,31;3461,24;1809,28;Boleto;Loja Física;Nordeste;SP;2022-10-16;2022;10;202210
2703;23510;6837;Eletrônicos;Acessórios;4;389,66;830,47;3321,88;1763,24;Dinheiro;Marketplace;Sudeste;AM;2023-11-15;2023;11;202311
2704;57849;9673;Móveis;Sofás;1;42,68;89,87;89,87;47,19;Dinheiro;E-commerce;Sul;ES;2024-01-10;2024;1;202401
2705;61173;1154;Móveis;Mesas;8;321,84;548,42;4387,36;1812,64;Boleto;Marketplace;Norte;PA;2024-08-02;2024;8;202408
2706;15636;3911;Móveis;Armários;4;139,66;251,06;1004,24;445,6;Cartão Débito;E-commerce;Sul;RJ;2015-04-19;2015;4;201504
2707;63264;2796;Vestuário;Jaquetas;5;101,89;165,13;825,65;316,2;PIX;Loja Física;Centro-Oeste;RJ;2016-05-14;2016;5;201605
2708;54762;1094;Escritório;Informática;10;138,28;315,04;3150,4;1767,6;Dinheiro;E-commerce;Sudeste;ES;2021-09-09;2021;9;202109
2709;75124;8862;Móveis;Sofás;3;387,3;820,53;2461,59;1299,69;Cartão Débito;E-commerce;Sudeste;RJ;2019-09-29;2019;9;201909
2710;34326;5590;Móveis;Mesas;9;74,24;182,22;1639,98;971,82;Boleto;Loja Física;Centro-Oeste;RJ;2023-06-18;2023;6;202306
2711;44140;4687;Alimentos;Congelados;1;335,12;645,01;645,01;309,89;Dinheiro;Loja Física;Centro-Oeste;PA;2015-08-03;2015;8;201508
2712;56434;6367;Vestuário;Calças;10;234,35;490,89;4908,9;2565,4;Dinheiro;Loja Física;Nordeste;BA;2020-06-23;2020;6;202006
2713;61595;5039;Vestuário;Tênis;8;132,4;209,51;1676,08;616,88;Dinheiro;Marketplace;Centro-Oeste;PR;2020-08-15;2020;8;202008
2714;69650;3647;Móveis;Sofás;1;182,01;302,72;302,72;120,71;PIX;E-commerce;Norte;SC;2021-07-21;2021;7;202107
2715;38363;3581;Alimentos;Congelados;7;43,03;61,61;431,27;130,06;Cartão Débito;Loja Física;Centro-Oeste;RS;2024-04-14;2024;4;202404
2716;34571;3403;Móveis;Sofás;4;62,56;87,94;351,76;101,52;Dinheiro;E-commerce;Nordeste;PA;2017-06-02;2017;6;201706
2717;95946;5007;Alimentos;Snacks;10;101,16;240,59;2405,9;1394,3;Dinheiro;Loja Física;Centro-Oeste;PE;2020-10-13;2020;10;202010
2718;68259;3046;Vestuário;Calças;5;196,51;444,83;2224,15;1241,6;Boleto;E-commerce;Sudeste;RJ;2017-09-12;2017;9;201709
2719;44768;6715;Escritório;Informática;5;363,57;494,51;2472,55;654,7;Dinheiro;Marketplace;Norte;PE;2017-08-17;2017;8;201708
2720;51285;3790;Eletrônicos;TVs;1;186,94;345,66;345,66;158,72;PIX;E-commerce;Sul;MG;2016-10-13;2016;10;201610
2721;85226;9120;Móveis;Mesas;3;159,69;358,47;1075,41;596,34;PIX;Loja Física;Norte;PA;2017-04-29;2017;4;201704
2722;35813;2693;Alimentos;Bebidas;5;435,16;698,1;3490,5;1314,7;Dinheiro;E-commerce;Sudeste;ES;2021-12-01;2021;12;202112
2723;36376;8722;Móveis;Sofás;5;406,72;742,85;3714,25;1680,65;Dinheiro;Loja Física;Sul;DF;2024-02-22;2024;2;202402
2724;78322;8374;Vestuário;Tênis;5;12;21,6;108;48;PIX;Loja Física;Sul;SC;2015-07-26;2015;7;201507
2725;65021;2537;Móveis;Sofás;10;346,86;437,14;4371,4;902,8;Dinheiro;Loja Física;Sudeste;MT;2018-11-24;2018;11;201811
2726;35754;7647;Alimentos;Congelados;6;251,35;597,99;3587,94;2079,84;Cartão Crédito;Marketplace;Sul;SP;2015-01-23;2015;1;201501
2727;61233;4107;Escritório;Informática;8;458,81;1096,34;8770,72;5100,24;Cartão Crédito;E-commerce;Norte;PR;2020-06-30;2020;6;202006
2728;98551;6835;Vestuário;Camisetas;6;185,04;291,88;1751,28;641,04;Cartão Crédito;Marketplace;Centro-Oeste;PR;2019-08-03;2019;8;201908
2729;63962;3076;Vestuário;Tênis;7;289,68;430,37;3012,59;984,83;Cartão Débito;Loja Física;Norte;DF;2021-03-04;2021;3;202103
2730;96401;7699;Eletrônicos;Acessórios;1;210,59;253,13;253,13;42,54;Boleto;Loja Física;Norte;PE;2021-05-08;2021;5;202105
2731;62483;2620;Móveis;Cadeiras;5;282,43;657,71;3288,55;1876,4;PIX;Loja Física;Centro-Oeste;SP;2015-06-23;2015;6;201506
2732;62871;7280;Escritório;Informática;3;104,28;252,69;758,07;445,23;Cartão Crédito;E-commerce;Norte;ES;2022-07-14;2022;7;202207
2733;39334;9695;Eletrônicos;TVs;4;45,17;64,65;258,6;77,92;Cartão Crédito;Loja Física;Norte;PA;2024-02-03;2024;2;202402
2734;57292;8788;Alimentos;Bebidas;3;238,25;460,85;1382,55;667,8;PIX;E-commerce;Nordeste;RS;2024-03-24;2024;3;202403
2735;50060;5052;Escritório;Organização;10;234,05;336,02;3360,2;1019,7;PIX;E-commerce;Norte;CE;2016-09-07;2016;9;201609
2736;57909;3039;Móveis;Cadeiras;8;19,22;24,9;199,2;45,44;Cartão Débito;E-commerce;Norte;SC;2018-07-10;2018;7;201807
2737;53419;8909;Eletrônicos;TVs;7;422,23;1011,62;7081,34;4125,73;PIX;Loja Física;Norte;PR;2022-08-24;2022;8;202208
2738;40755;5584;Alimentos;Mercearia;9;252,87;532,1;4788,9;2513,07;Cartão Débito;Marketplace;Sudeste;PE;2019-03-13;2019;3;201903
2739;70397;2967;Vestuário;Jaquetas;6;451,63;983,72;5902,32;3192,54;Dinheiro;E-commerce;Centro-Oeste;MG;2024-07-05;2024;7;202407
2740;25273;4045;Vestuário;Camisetas;8;353,59;645,91;5167,28;2338,56;Boleto;Marketplace;Centro-Oeste;RS;2016-08-23;2016;8;201608
2741;83670;3283;Eletrônicos;TVs;3;54,07;128,54;385,62;223,41;Boleto;Marketplace;Sul;BA;2022-05-14;2022;5;202205
2742;55089;3012;Móveis;Cadeiras;3;46,48;115,17;345,51;206,07;Cartão Crédito;Marketplace;Sul;GO;2022-05-03;2022;5;202205
2743;69318;8567;Alimentos;Snacks;1;431,97;975,02;975,02;543,05;PIX;Marketplace;Nordeste;RJ;2015-10-23;2015;10;201510
2744;57139;5959;Vestuário;Tênis;4;348,34;446,36;1785,44;392,08;Dinheiro;E-commerce;Nordeste;BA;2021-05-24;2021;5;202105
2745;52928;7750;Móveis;Armários;10;27,09;35,4;354;83,1;Cartão Crédito;Loja Física;Sudeste;MT;2019-08-08;2019;8;201908
2746;54589;5334;Eletrônicos;Notebooks;10;267,09;576,35;5763,5;3092,6;Boleto;E-commerce;Centro-Oeste;BA;2023-08-29;2023;8;202308
2747;71912;9288;Vestuário;Jaquetas;1;477,37;1012,24;1012,24;534,87;Boleto;Marketplace;Norte;AM;2019-08-12;2019;8;201908
2748;35105;1601;Escritório;Organização;6;230,44;297,36;1784,16;401,52;Boleto;E-commerce;Sul;MG;2018-08-12;2018;8;201808
2749;97743;6680;Vestuário;Camisetas;9;205,58;412,23;3710,07;1859,85;PIX;E-commerce;Norte;PA;2015-06-08;2015;6;201506
2750;19028;1721;Escritório;Papelaria;10;307,44;511,05;5110,5;2036,1;PIX;Marketplace;Nordeste;AM;2016-01-17;2016;1;201601
2751;47105;6625;Eletrônicos;TVs;1;44,01;102,67;102,67;58,66;Boleto;Loja Física;Sul;PE;2023-09-22;2023;9;202309
2752;54492;1890;Eletrônicos;TVs;5;357,93;824,4;4122;2332,35;Cartão Débito;Marketplace;Sul;PE;2019-05-13;2019;5;201905
2753;18866;2249;Eletrônicos;Celulares;5;277,12;497,82;2489,1;1103,5;Cartão Débito;Marketplace;Nordeste;CE;2018-06-01;2018;6;201806
2754;59580;8507;Vestuário;Tênis;5;22,84;46,24;231,2;117;Dinheiro;Loja Física;Norte;RS;2019-07-22;2019;7;201907
2755;98256;8565;Alimentos;Snacks;9;96,14;177,1;1593,9;728,64;PIX;Marketplace;Nordeste;RJ;2019-10-01;2019;10;201910
2756;90035;2487;Escritório;Papelaria;4;367,45;578,87;2315,48;845,68;Cartão Crédito;E-commerce;Norte;PE;2017-08-21;2017;8;201708
2757;66716;9833;Eletrônicos;Notebooks;7;62,74;132,6;928,2;489,02;Cartão Débito;Marketplace;Sudeste;SC;2023-06-08;2023;6;202306
2758;19236;1437;Alimentos;Mercearia;8;219,83;507,06;4056,48;2297,84;Boleto;Loja Física;Sul;AM;2020-07-11;2020;7;202007
2759;19417;3047;Escritório;Papelaria;7;87,1;161,22;1128,54;518,84;Cartão Crédito;E-commerce;Sudeste;RJ;2019-09-27;2019;9;201909
2760;50442;6430;Escritório;Papelaria;1;409,91;935,37;935,37;525,46;Cartão Crédito;E-commerce;Centro-Oeste;PR;2021-12-27;2021;12;202112
2761;22062;2276;Alimentos;Bebidas;9;326,77;451,43;4062,87;1121,94;Dinheiro;Marketplace;Centro-Oeste;CE;2021-07-01;2021;7;202107
2762;47552;9645;Eletrônicos;TVs;8;124,42;282;2256;1260,64;Boleto;Marketplace;Nordeste;SP;2015-04-29;2015;4;201504
2763;25381;7061;Móveis;Armários;1;438,32;834,74;834,74;396,42;PIX;E-commerce;Sudeste;GO;2023-05-24;2023;5;202305
2764;94719;6539;Escritório;Organização;4;120,8;237,08;948,32;465,12;Cartão Crédito;E-commerce;Norte;SP;2020-02-12;2020;2;202002
2765;76545;2190;Alimentos;Bebidas;1;305,82;642,52;642,52;336,7;Boleto;E-commerce;Sul;MT;2018-12-07;2018;12;201812
2766;97308;8072;Escritório;Impressão;5;304,4;598,49;2992,45;1470,45;Cartão Crédito;Marketplace;Norte;PE;2022-04-20;2022;4;202204
2767;21189;7235;Eletrônicos;Notebooks;4;472,33;701,25;2805;915,68;Cartão Crédito;Loja Física;Centro-Oeste;MT;2018-11-14;2018;11;201811
2768;66531;4494;Eletrônicos;Celulares;9;245,49;543,77;4893,93;2684,52;Dinheiro;Marketplace;Sul;PR;2020-10-11;2020;10;202010
2769;41424;6896;Alimentos;Bebidas;6;342,01;527,87;3167,22;1115,16;PIX;Marketplace;Nordeste;AM;2024-06-25;2024;6;202406
2770;89236;9381;Eletrônicos;Notebooks;5;120,46;287,38;1436,9;834,6;Boleto;Loja Física;Norte;RS;2017-07-08;2017;7;201707
2771;13086;4466;Escritório;Informática;10;198,78;257,1;2571;583,2;Boleto;Loja Física;Nordeste;CE;2015-08-09;2015;8;201508
2772;82962;9445;Escritório;Papelaria;5;164,55;312,7;1563,5;740,75;PIX;Loja Física;Centro-Oeste;MT;2020-09-15;2020;9;202009
2773;97333;2915;Eletrônicos;TVs;8;38,5;57,65;461,2;153,2;Boleto;Loja Física;Centro-Oeste;AM;2017-08-07;2017;8;201708
2774;82319;4459;Escritório;Organização;9;21,81;46,87;421,83;225,54;PIX;Marketplace;Nordeste;BA;2023-02-01;2023;2;202302
2775;63058;4783;Móveis;Cadeiras;10;342,46;462,88;4628,8;1204,2;Cartão Crédito;E-commerce;Nordeste;MT;2018-07-21;2018;7;201807
2776;70165;1281;Escritório;Informática;2;93,05;186,5;373;186,9;Boleto;Marketplace;Nordeste;DF;2021-11-22;2021;11;202111
2777;59791;4753;Vestuário;Camisetas;1;408,61;995,2;995,2;586,59;Cartão Crédito;Marketplace;Norte;MG;2022-01-05;2022;1;202201
2778;86391;2307;Vestuário;Calças;1;76,49;132,65;132,65;56,16;Boleto;Loja Física;Norte;RJ;2016-10-23;2016;10;201610
2779;61602;1905;Vestuário;Tênis;9;493,94;1052,77;9474,93;5029,47;Dinheiro;Loja Física;Sul;BA;2019-04-14;2019;4;201904
2780;41684;7425;Eletrônicos;Celulares;9;368,89;477,09;4293,81;973,8;Cartão Débito;Marketplace;Centro-Oeste;CE;2017-08-09;2017;8;201708
2781;95864;7998;Escritório;Informática;2;310,06;580,34;1160,68;540,56;Dinheiro;Loja Física;Sul;RJ;2023-02-22;2023;2;202302
2782;73735;9728;Alimentos;Snacks;6;16,42;33,48;200,88;102,36;Dinheiro;Marketplace;Sul;PA;2020-08-14;2020;8;202008
2783;66482;7727;Móveis;Mesas;4;196,49;347,36;1389,44;603,48;Dinheiro;Loja Física;Norte;PR;2015-07-10;2015;7;201507
2784;86858;3589;Vestuário;Camisetas;8;311,62;703,53;5628,24;3135,28;Cartão Crédito;Marketplace;Nordeste;ES;2018-03-15;2018;3;201803
2785;58440;2865;Eletrônicos;Celulares;3;67,74;119,88;359,64;156,42;Boleto;E-commerce;Sudeste;MG;2022-10-15;2022;10;202210
2786;22229;7080;Escritório;Papelaria;6;12,98;25,41;152,46;74,58;Boleto;E-commerce;Centro-Oeste;PE;2021-06-25;2021;6;202106
